ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
673_at	0.999	0.323789	-1.005284	-4.61	-0.2029969	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1
38270_at	0.999	0.3238246	-1.005208	-4.61	-0.1770956	PARG	poly(ADP-ribose) glycohydrolase
1907_at	0.999	0.3239641	-1.004913	-4.61	-0.4682377	RBL1	RB transcriptional corepressor like 1
40548_at	0.999	0.3240413	1.00475	-4.61	0.1790003	BICD1	BICD cargo adaptor 1
39095_at	0.999	0.3240817	-1.004664	-4.61	-0.3349524	MYH7	myosin, heavy chain 7, cardiac muscle, beta
31543_at	0.999	0.3241192	1.004585	-4.61	0.3806158	OPRPN	opiorphin prepropeptide
1362_s_at	0.999	0.3243091	-1.004183	-4.61	-0.2011564	RXRB	retinoid X receptor beta
41685_at	0.999	0.324472	1.003839	-4.61	0.1858287	FAM153A	family with sequence similarity 153 member A
34230_r_at	0.999	0.3244761	1.00383	-4.61	0.2582495	SLC35A2	solute carrier family 35 member A2
40767_at	0.999	0.3245262	1.003725	-4.61	0.387598	TFPI	tissue factor pathway inhibitor
32336_at	0.999	0.324544	-1.003687	-4.61	-0.173208	ALDOA	aldolase, fructose-bisphosphate A
38909_at	0.999	0.3245546	-1.003665	-4.61	-0.3585276	CYP27B1	cytochrome P450 family 27 subfamily B member 1
2021_s_at	0.999	0.324581	1.003609	-4.61	0.2832578	CCNE1	cyclin E1
34556_at	0.999	0.3246154	-1.003536	-4.61	-0.2948335	KRT9	keratin 9
31565_at	0.999	0.3246773	-1.003405	-4.61	-0.4207992	Igk	immunoglobulin kappa chain complex
41638_at	0.999	0.324719	1.003317	-4.61	0.1540503	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1
38364_at	0.999	0.324745	-1.003262	-4.61	-0.1976547	TLE4	transducin like enhancer of split 4
34889_at	0.999	0.3247624	-1.003226	-4.61	-0.238289	ATP6V1A	ATPase H+ transporting V1 subunit A
40737_at	0.999	0.3247823	-1.003184	-4.61	-0.3924618	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
40762_g_at	0.999	0.324793	-1.003161	-4.61	-0.3264222	SLC16A5	solute carrier family 16 member 5
31700_at	0.999	0.3250089	-1.002705	-4.61	-0.1159569	GPR35	G protein-coupled receptor 35
33261_at	0.999	0.3250674	1.002582	-4.61	0.1233163	LOC100996809///HLA-DRB5///HLA-DRB3///HLA-DRB1	HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1
39574_at	0.999	0.3250766	-1.002562	-4.61	-0.1339324	SEMA4F	ssemaphorin 4F
32987_at	0.999	0.3251038	-1.002505	-4.61	-0.4628699	CENPI	centromere protein I
37539_at	0.999	0.3251224	1.002466	-4.61	0.1527163	RGL1	ral guanine nucleotide dissociation stimulator like 1
1961_f_at	0.999	0.3251465	-1.002415	-4.61	-0.3117025	NOS3	nitric oxide synthase 3
34178_at	0.999	0.3252732	-1.002147	-4.61	-0.1368802	ZBTB22	zinc finger and BTB domain containing 22
34557_at	0.999	0.3254068	-1.001866	-4.61	-0.2973652	MC1R	melanocortin 1 receptor
34067_at	0.999	0.3254376	-1.001801	-4.61	-0.1464948	TMPRSS6	transmembrane protease, serine 6
40832_s_at	0.999	0.3255066	1.001655	-4.61	0.1211521	TOR1AIP1	torsin 1A interacting protein 1
31791_at	0.999	0.3255314	1.001603	-4.61	0.3944697	TP63	tumor protein p63
41867_at	0.999	0.3255832	-1.001494	-4.61	-0.252555	CREB3L1	cAMP responsive element binding protein 3 like 1
1482_g_at	0.999	0.3256046	1.001448	-4.61	0.4452591	MMP12	matrix metallopeptidase 12
34383_at	0.999	0.3256238	1.001408	-4.61	0.1304874	USP1	ubiquitin specific peptidase 1
41581_at	0.999	0.3257002	-1.001247	-4.61	-0.2146271	TSFM	Ts translation elongation factor, mitochondrial
37433_at	0.999	0.325811	-1.001013	-4.61	-0.3989031	PIAS2	protein inhibitor of activated STAT 2
33942_s_at	0.999	0.3258309	-1.000971	-4.61	-0.1095065	STXBP1	syntaxin binding protein 1
38576_at	0.999	0.3258345	1.000964	-4.61	0.2449142	HIST1H2BD	histone cluster 1, H2bd
34347_at	0.999	0.3259278	-1.000767	-4.61	-0.117519	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3
35207_at	0.999	0.3263609	-0.999855	-4.61	-0.2292636	SCNN1A	sodium channel epithelial 1 alpha subunit
34380_at	0.999	0.3265041	-0.999554	-4.61	-0.1454361	STOML2	stomatin like 2
31563_at	0.999	0.3266132	0.999324	-4.61	0.3159824	TRBV16	T cell receptor beta variable 16 (gene/pseudogene)
41428_at	0.999	0.3267654	0.999004	-4.61	0.1272563	ABCC5	ATP binding cassette subfamily C member 5
32625_at	0.999	0.3267791	0.998975	-4.61	0.3818712	NPR1	natriuretic peptide receptor 1
34208_at	0.999	0.3268565	-0.998813	-4.61	-0.1812273	SLC12A5	solute carrier family 12 member 5
34645_at	0.999	0.3268565	-0.998813	-4.61	-0.1107776	RPS3	ribosomal protein S3
1391_s_at	0.999	0.3270298	-0.998448	-4.61	-0.363362	CYP4A22///CYP4A11	cytochrome P450 family 4 subfamily A member 22///cytochrome P450 family 4 subfamily A member 11
33836_at	0.999	0.3270636	0.998377	-4.61	0.173096	LOC101060275///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB11///NPIPB6///NPIPB8///NPIPA2///NPIPA3///LOC613037///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1	putative NPIP-like protein LOC613037///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member B9///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B11///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member B8///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///nuclear pore complex interacting protein member///nuclear pore complex interacting protein family member B4///polycystin 1, transient receptor potential channel interacting pseudogene 1///pyridoxal dependent decarboxylase domain containing 2, pseudogene///nuclear pore complex interacting protein family member B3///nuclear pore complex interacting protein family member A1
38170_at	0.999	0.3271843	0.998124	-4.61	0.2076681	VPS13A	vacuolar protein sorting 13 homolog A
32875_at	0.999	0.3272353	0.998016	-4.61	0.2572097	RHO	rhodopsin
37551_at	0.999	0.3275922	-0.997267	-4.61	-0.1123387	ZNF592	zinc finger protein 592
1976_s_at	0.999	0.3276079	-0.997234	-4.61	-0.2874093	FES	FES proto-oncogene, tyrosine kinase
40086_at	0.999	0.3276127	0.997224	-4.61	0.1502852	WAPL	WAPL cohesin release factor
31513_at	0.999	0.3276147	-0.99722	-4.61	-0.3093707	LBX1	ladybird homeobox 1
32054_at	0.999	0.3276882	0.997065	-4.61	0.343887	CCNT2	cyclin T2
38881_i_at	0.999	0.3278947	0.996632	-4.61	0.2594142	LOC101930303///TRIM16L///TRIM16	uncharacterized LOC101930303///tripartite motif containing 16-like///tripartite motif containing 16
35958_at	0.999	0.3279207	-0.996577	-4.61	-0.3690607	GTF2IRD2B///GTF2IRD2	GTF2I repeat domain containing 2B///GTF2I repeat domain containing 2
37568_at	0.999	0.3279245	0.996569	-4.61	0.1637009	GRM5	glutamate metabotropic receptor 5
31348_at	0.999	0.3279651	-0.996484	-4.61	-0.3991272		
36868_at	0.999	0.328226	-0.995937	-4.61	-0.2817669	NFASC	neurofascin
38701_at	0.999	0.3282457	-0.995896	-4.61	-0.1023502	UBE2L3	ubiquitin conjugating enzyme E2 L3
36486_at	0.999	0.328504	-0.995354	-4.61	-0.371048	PCNX1	pecanex homolog 1 (Drosophila)
31323_r_at	0.999	0.3288689	-0.99459	-4.61	-0.2704083	SLC1A2	solute carrier family 1 member 2
36443_at	0.999	0.3289308	-0.99446	-4.61	-0.3455023	DNAH9	dynein axonemal heavy chain 9
34892_at	0.999	0.3291526	0.993996	-4.61	0.3396732	TNFRSF10B	TNF receptor superfamily member 10b
36587_at	0.999	0.3291635	0.993973	-4.61	0.1134775	EEF2	eukaryotic translation elongation factor 2
1691_at	0.999	0.3292206	-0.993854	-4.61	-0.3965719	PCDHGA12	protocadherin gamma subfamily A, 12
34490_f_at	0.999	0.3292672	0.993756	-4.61	0.3954164	FSCN2	fascin actin-bundling protein 2, retinal
32929_at	0.999	0.3292727	-0.993745	-4.61	-0.2785236	DOLPP1	dolichyldiphosphatase 1
41113_at	0.999	0.3293795	0.993521	-4.61	0.1297239	ZNF500	zinc finger protein 500
35668_at	0.999	0.3294375	0.9934	-4.61	0.1953149	RAMP1	receptor activity modifying protein 1
1082_at	0.999	0.329447	-0.99338	-4.61	-0.2100327	PLCG1	phospholipase C gamma 1
40992_s_at	0.999	0.3295559	0.993153	-4.61	0.2492496	SAP30	Sin3A associated protein 30
1031_at	0.999	0.3297356	0.992777	-4.61	0.1950656	SRPK1	SRSF protein kinase 1
40809_at	0.999	0.3297411	-0.992765	-4.61	-0.1667582	SNTB2	syntrophin beta 2
38783_at	0.999	0.3300822	0.992053	-4.61	0.2795556	MUC1	mucin 1, cell surface associated
33081_at	0.999	0.330101	0.992014	-4.61	0.2551216		
40393_at	0.999	0.3301992	-0.991808	-4.61	-0.5729743	HOXA4	homeobox A4
38865_at	0.999	0.3302384	0.991727	-4.61	0.1962324	GRAP2	GRB2-related adaptor protein 2
36252_at	0.999	0.3302795	0.991641	-4.61	0.2568749	CTF1	cardiotrophin 1
38957_at	0.999	0.3303861	-0.991418	-4.61	-0.2201485	DCLK1	doublecortin like kinase 1
36522_at	0.999	0.330387	-0.991416	-4.61	-0.2523132	CRTC1	CREB regulated transcription coactivator 1
187_at	0.999	0.3304265	-0.991334	-4.61	-0.1676327	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2
36167_at	0.999	0.3305646	-0.991046	-4.61	-0.122711	ATP6V0B	ATPase H+ transporting V0 subunit b
35387_r_at	0.999	0.330795	-0.990565	-4.61	-0.0956842	ACHE	acetylcholinesterase (Cartwright blood group)
32531_at	0.999	0.3308146	0.990524	-4.61	0.3558132	GJA1	gap junction protein alpha 1
33801_at	0.999	0.3308608	-0.990428	-4.61	-0.3700681	CD2BP2	CD2 cytoplasmic tail binding protein 2
34179_at	0.999	0.3309248	-0.990294	-4.61	-0.2007138	ZBTB22	zinc finger and BTB domain containing 22
312_s_at	0.999	0.3312373	0.989643	-4.61	0.1872571	PTK2	protein tyrosine kinase 2
34757_at	0.999	0.331367	0.989373	-4.61	0.1576154	PARP2	poly(ADP-ribose) polymerase 2
32342_at	0.999	0.3314877	-0.989122	-4.61	-0.3177898	CYP11B2	cytochrome P450 family 11 subfamily B member 2
778_s_at	0.999	0.3315333	-0.989026	-4.61	-0.1307238	SSTR5	somatostatin receptor 5
39242_at	0.999	0.3316219	-0.988842	-4.61	-0.1619609	SYT5	synaptotagmin 5
33317_at	0.999	0.3317296	0.988618	-4.61	0.1726235	CDK7	cyclin dependent kinase 7
33687_at	0.999	0.3317816	0.98851	-4.61	0.5147382	MINOS1P1	mitochondrial inner membrane organizing system 1 pseudogene 1
31937_at	0.999	0.3318823	0.9883	-4.61	0.3598525	KIAA0430	KIAA0430
39735_at	0.999	0.3318879	-0.988288	-4.61	-0.1937546	NIT1	nitrilase 1
39419_at	0.999	0.3320486	0.987954	-4.61	0.2176216	SPAG9	sperm associated antigen 9
363_at	0.999	0.3320614	-0.987927	-4.61	-0.2702791	PRKCG	protein kinase C gamma
1876_at	0.999	0.3322436	-0.987549	-4.61	-0.3388092	RALA	RALA Ras like proto-oncogene A
38747_at	0.999	0.3322486	-0.987538	-4.61	-0.1333576	CD34	CD34 molecule
39940_at	0.999	0.3323482	-0.987331	-4.61	-0.2313034	SBSPON	somatomedin B and thrombospondin type 1 domain containing
41539_at	0.999	0.3323484	0.987331	-4.61	0.2322576	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C
32568_at	0.999	0.3323947	-0.987234	-4.61	-0.4666654	BTG3	BTG anti-proliferation factor 3
35014_at	0.999	0.3325235	-0.986967	-4.61	-0.3986266	LOC100293211///IGHG1	uncharacterized LOC100293211///immunoglobulin heavy constant gamma 1 (G1m marker)
40000_f_at	0.999	0.3325559	0.986899	-4.61	0.1730399	VPS13A	vacuolar protein sorting 13 homolog A
35378_at	0.999	0.3325593	-0.986892	-4.61	-0.1516771	CGB1///LHB	chorionic gonadotropin beta subunit 1///luteinizing hormone beta polypeptide
33673_r_at	0.999	0.3325603	-0.98689	-4.61	-0.4884921	UGT2B17	UDP glucuronosyltransferase family 2 member B17
33842_at	0.999	0.3325726	-0.986865	-4.61	-0.2699972	FAM214B	family with sequence similarity 214 member B
41345_at	0.999	0.3326293	-0.986747	-4.61	-0.4317457	PURA	purine rich element binding protein A
435_g_at	0.999	0.3327575	-0.986481	-4.61	-0.2938309	H1F0	H1 histone family member 0
37569_at	0.999	0.3328411	-0.986307	-4.61	-0.1652007	PDCD6	programmed cell death 6
629_at	0.999	0.3328795	-0.986227	-4.61	-0.3914264	IL9R	interleukin 9 receptor
34710_r_at	0.999	0.3329742	0.98603	-4.61	0.4793379		
38918_at	0.999	0.3330255	0.985924	-4.61	0.1546203	SOX13	SRY-box 13
39756_g_at	0.999	0.3330911	0.985788	-4.61	0.1886962	XBP1	X-box binding protein 1
31998_at	0.999	0.3333194	-0.985314	-4.61	-0.4099678	ABCA1	ATP binding cassette subfamily A member 1
39167_r_at	0.999	0.3333256	-0.985301	-4.61	-0.2546978	SERPINH1	serpin family H member 1
AFFX-HUMGAPDH/M33197_5_st	0.999	0.3334243	0.985096	-4.61	0.4100849	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
32961_at	0.999	0.3334483	-0.985047	-4.61	-0.2240496	DENND4A	DENN domain containing 4A
37608_g_at	0.999	0.3335653	-0.984804	-4.61	-0.2057821	KHK	ketohexokinase
1129_at	0.999	0.3336025	0.984727	-4.61	0.2610816	GBX1	gastrulation brain homeobox 1
38919_at	0.999	0.3337872	-0.984344	-4.61	-0.2551748	CEP162	centrosomal protein 162
39950_at	0.999	0.3339388	0.98403	-4.61	0.197357	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
1930_at	0.999	0.3339548	-0.983997	-4.61	-0.3520256	ABCC3	ATP binding cassette subfamily C member 3
39217_at	0.999	0.3339705	-0.983964	-4.61	-0.1454989	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1
34553_at	0.999	0.3340227	-0.983856	-4.61	-0.3519848	MTMR7	myotubularin related protein 7
31744_at	0.999	0.3342042	0.98348	-4.61	0.4422365	SULT1B1	sulfotransferase family 1B member 1
36970_at	0.999	0.3344257	0.983021	-4.61	0.1558952	GSE1	Gse1 coiled-coil protein
33276_at	0.999	0.3344847	0.982899	-4.61	0.4853565	FRY	FRY microtubule binding protein
32819_at	0.999	0.3345234	0.982819	-4.61	0.1509669	HIST1H2BK	histone cluster 1, H2bk
40658_r_at	0.999	0.3345622	0.982739	-4.61	0.6130923	ADIPOQ	adiponectin, C1Q and collagen domain containing
1017_at	0.999	0.3345933	-0.982675	-4.61	-0.255599	MSH6	mutS homolog 6
31458_at	0.999	0.334641	0.982576	-4.61	0.2859534	KRT76	keratin 76
33927_i_at	0.999	0.3346435	0.982571	-4.61	0.5523165	YLPM1	YLP motif containing 1
37721_at	0.999	0.3347108	-0.982431	-4.61	-0.1007319	DHPS	deoxyhypusine synthase
38839_at	0.999	0.3347638	-0.982322	-4.61	-0.1784199	PFN2	profilin 2
39718_r_at	0.999	0.3348119	-0.982222	-4.61	-0.3562185	MRPL33	mitochondrial ribosomal protein L33
38545_at	0.999	0.334829	0.982187	-4.61	0.243676	INHBB	inhibin beta B subunit
37858_at	0.999	0.3350474	0.981735	-4.61	0.208529	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase
36051_s_at	0.999	0.3350689	0.981691	-4.61	0.1614116	ADD2	adducin 2
1808_s_at	0.999	0.3350887	0.98165	-4.61	0.3017532	FAS	Fas cell surface death receptor
1402_at	0.999	0.335147	0.981529	-4.61	0.272795	LYN	LYN proto-oncogene, Src family tyrosine kinase
1862_at	0.999	0.3353075	-0.981198	-4.61	-0.2925275	ATM	ATM serine/threonine kinase
31682_s_at	0.999	0.3353972	-0.981012	-4.61	-0.2595421	VCAN	versican
38638_at	0.999	0.3354106	0.980985	-4.61	0.1417307	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1
39880_at	0.999	0.3354822	0.980837	-4.61	0.3993647	LRRC37A2///LRRC37A3///LRRC37A4P///LRRC37A	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A
35617_at	0.999	0.3358785	-0.980018	-4.61	-0.2061957	MAPK7	mitogen-activated protein kinase 7
36996_at	0.999	0.3359119	-0.979949	-4.61	-0.0861254	OS9	OS9, endoplasmic reticulum lectin
33128_s_at	0.999	0.3359261	-0.97992	-4.61	-0.4477787	CST6	cystatin E/M
35735_at	0.999	0.3359687	0.979832	-4.61	0.552488	GBP1	guanylate binding protein 1
37024_at	0.999	0.3360738	0.979615	-4.61	0.2984548	LITAF	lipopolysaccharide induced TNF factor
33372_at	0.999	0.3362088	0.979337	-4.61	0.2935008	RAB31	RAB31, member RAS oncogene family
34721_at	0.999	0.3362263	0.979301	-4.61	0.3246866	FKBP5	FK506 binding protein 5
31641_s_at	0.999	0.3362285	-0.979296	-4.61	-0.2802775	MMP23A///MMP23B	matrix metallopeptidase 23A (pseudogene)///matrix metallopeptidase 23B
31550_at	0.999	0.3362542	0.979243	-4.61	0.3212892	ADRB1	adrenoceptor beta 1
32036_i_at	0.999	0.3363171	0.979114	-4.61	0.1798242	RPP14	ribonuclease P/MRP subunit p14
40925_at	0.999	0.336321	0.979106	-4.61	0.1617213		
39539_at	0.999	0.3363549	-0.979036	-4.61	-0.4279121	ZBTB7A	zinc finger and BTB domain containing 7A
39118_at	0.999	0.3364129	-0.978916	-4.61	-0.2139243	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
395_at	0.999	0.3365166	-0.978702	-4.61	-0.4370974		
36424_at	0.999	0.3365334	0.978668	-4.61	0.2892187	NEBL	nebulette
32671_at	0.999	0.3365795	0.978573	-4.61	0.1791786	TTLL4	tubulin tyrosine ligase like 4
33233_at	0.999	0.3365989	0.978533	-4.61	0.4503533	ARID4B///RBM34	AT-rich interaction domain 4B///RNA binding motif protein 34
37925_r_at	0.999	0.336599	-0.978532	-4.61	-0.392295	APOM	apolipoprotein M
33165_at	0.999	0.3366897	0.978346	-4.61	0.1929826	TOE1	target of EGR1, member 1 (nuclear)
1198_at	0.999	0.3367735	0.978173	-4.61	0.2623648	EDNRB	endothelin receptor type B
32718_at	0.999	0.3368254	0.978066	-4.61	0.1961343	TPST1	tyrosylprotein sulfotransferase 1
41385_at	0.999	0.3368899	-0.977933	-4.61	-0.1242236	EPB41L3	erythrocyte membrane protein band 4.1 like 3
35211_at	0.999	0.337043	-0.977618	-4.61	-0.2024737	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
37196_at	0.999	0.3371355	0.977428	-4.61	0.217988	CDH5	cadherin 5
32000_g_at	0.999	0.3371428	-0.977412	-4.61	-0.1683286	ABCA1	ATP binding cassette subfamily A member 1
39411_at	0.999	0.3372185	0.977257	-4.61	0.1982393	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
36577_at	0.999	0.3372304	0.977232	-4.61	0.184409	FERMT2	fermitin family member 2
34203_at	0.999	0.3373423	0.977002	-4.61	0.3304842	CNN1	calponin 1
33558_at	0.999	0.3374682	-0.976743	-4.61	-0.1810679	TBX5	T-box 5
40375_at	0.999	0.3376093	0.976452	-4.61	0.2357745	EGR3	early growth response 3
34337_s_at	0.999	0.3376682	0.976331	-4.61	0.1844881	MTF2	metal response element binding transcription factor 2
35191_at	0.999	0.3379156	-0.975823	-4.61	-0.1046074	RUSC2	RUN and SH3 domain containing 2
36324_at	0.999	0.3382348	0.975167	-4.61	0.4526422	ADORA2B	adenosine A2b receptor
36139_at	0.999	0.3383246	-0.974982	-4.61	-0.1370736	TRAF3IP2	TRAF3 interacting protein 2
38762_at	0.999	0.3384542	0.974716	-4.61	0.1056393	DDX42	DEAD-box helicase 42
1149_at	0.999	0.3385144	-0.974593	-4.61	-0.2545036	TFEB	transcription factor EB
1863_s_at	0.999	0.3386006	0.974416	-4.61	0.2296357	NPAT///ATM	nuclear protein, coactivator of histone transcription///ATM serine/threonine kinase
35365_at	0.999	0.3386694	-0.974274	-4.61	-0.1181591	ILK	integrin linked kinase
36180_s_at	0.999	0.338774	0.97406	-4.61	0.185732	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2
33327_at	0.999	0.3388053	-0.973996	-4.61	-0.4164212	MYRF	myelin regulatory factor
34239_at	0.999	0.338857	0.97389	-4.61	0.1242832	N4BP2L1	NEDD4 binding protein 2 like 1
34342_s_at	0.999	0.3389641	-0.97367	-4.61	-0.3685584	SPP1	secreted phosphoprotein 1
32393_s_at	0.999	0.3389745	-0.973648	-4.61	-0.187794	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
31534_at	0.999	0.3390669	-0.973459	-4.61	-0.2602508	ZFY	zinc finger protein, Y-linked
35322_at	0.999	0.3392107	-0.973164	-4.61	-0.1243434	KEAP1	kelch like ECH associated protein 1
40341_at	0.999	0.3393616	-0.972855	-4.61	-0.2053415	TMEM186	transmembrane protein 186
34835_at	0.999	0.3394047	-0.972767	-4.61	-0.1053388	NCSTN	nicastrin
36674_at	0.999	0.3394219	0.972731	-4.61	0.4474813	CCL4	C-C motif chemokine ligand 4
41509_at	0.999	0.3395032	-0.972565	-4.61	-0.3075404	HSPA9	heat shock protein family A (Hsp70) member 9
32577_s_at	0.999	0.3395172	0.972536	-4.61	0.1875988	PSMC3IP	PSMC3 interacting protein
33151_s_at	0.999	0.3395438	-0.972481	-4.61	-0.1876695	UTP3	UTP3, small subunit processome component homolog (S. cerevisiae)
37321_at	0.999	0.3396675	-0.972228	-4.61	-0.1156638	TTC1	tetratricopeptide repeat domain 1
1460_g_at	0.999	0.3397364	0.972087	-4.61	0.1624067	PTPN4	protein tyrosine phosphatase, non-receptor type 4
692_s_at	0.999	0.339762	0.972034	-4.61	0.1672664	SOD3	superoxide dismutase 3, extracellular
40111_g_at	0.999	0.339766	-0.972026	-4.61	-0.1695036	IDH3B	isocitrate dehydrogenase 3 (NAD(+)) beta
39319_at	0.999	0.339821	0.971914	-4.61	0.2310649	LCP2	lymphocyte cytosolic protein 2
34838_at	0.999	0.3398655	0.971823	-4.61	0.3428599	HSDL2	hydroxysteroid dehydrogenase like 2
1858_at	0.999	0.3399299	-0.971691	-4.61	-0.2814231	FASLG	Fas ligand
35053_at	0.999	0.3399388	0.971672	-4.61	0.341887	RAB28	RAB28, member RAS oncogene family
141_s_at	0.999	0.3399437	-0.971662	-4.61	-0.2147338	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit
36764_at	0.999	0.3400973	-0.971348	-4.61	-0.1363729	CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3
33373_at	0.999	0.3403423	0.970847	-4.61	0.1225657	FUBP1	far upstream element binding protein 1
803_at	0.999	0.3404955	-0.970533	-4.61	-0.6003851	TAF13	TATA-box binding protein associated factor 13
1721_g_at	0.999	0.3405832	0.970354	-4.61	0.4549124	MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast)
1934_s_at	0.999	0.3406625	0.970192	-4.62	0.4225551	VEGFC	vascular endothelial growth factor C
41569_at	0.999	0.3407675	0.969977	-4.62	0.1460915	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9
41756_at	0.999	0.3407809	-0.96995	-4.62	-0.185866	GPN1	GPN-loop GTPase 1
37132_at	0.999	0.3408326	0.969844	-4.62	0.4503031	INVS	inversin
32717_at	0.999	0.3408879	-0.969731	-4.62	-0.1237582	NEURL1	neuralized E3 ubiquitin protein ligase 1
1242_at	0.999	0.3408892	-0.969729	-4.62	-0.2477155	ERF	ETS2 repressor factor
33633_at	0.999	0.3409188	-0.969668	-4.62	-0.2358847	PPAN-P2RY11///P2RY11	PPAN-P2RY11 readthrough///purinergic receptor P2Y11
35128_at	0.999	0.3411981	-0.969098	-4.62	-0.4520309	BRS3	bombesin receptor subtype 3
39398_s_at	0.999	0.3412235	-0.969046	-4.62	-0.1489873	LOC101929597///TBCD	uncharacterized LOC101929597///tubulin folding cofactor D
32005_at	0.999	0.3412641	0.968963	-4.62	0.5338916	PMCH	pro-melanin concentrating hormone
33078_at	0.999	0.341267	0.968957	-4.62	0.1766122	PRAMEF12	PRAME family member 12
34550_at	0.999	0.3414744	-0.968534	-4.62	-0.2336803	DRD1	dopamine receptor D1
39896_at	0.999	0.3415309	-0.968418	-4.62	-0.1605678	DHX16	DEAH-box helicase 16
39553_at	0.999	0.3415802	-0.968318	-4.62	-0.3921159	PTENP1	phosphatase and tensin homolog pseudogene 1
40504_at	0.999	0.3416474	0.968181	-4.62	0.1846569	PON2	paraoxonase 2
33470_at	0.999	0.3416664	-0.968142	-4.62	-0.131044	GRIP2	glutamate receptor interacting protein 2
40275_at	0.999	0.341714	-0.968045	-4.62	-0.2679184	KPNA6	karyopherin subunit alpha 6
37650_at	0.999	0.3417707	0.967929	-4.62	0.1099989	MKRN1	makorin ring finger protein 1
1095_s_at	0.999	0.3417727	0.967925	-4.62	0.5772362	HGF	hepatocyte growth factor
36036_at	0.999	0.3417918	0.967886	-4.62	0.3013801	SPTB	spectrin beta, erythrocytic
32539_at	0.999	0.3418232	-0.967822	-4.62	-0.1372669	COPS8	COP9 signalosome subunit 8
36631_at	0.999	0.3418335	0.967801	-4.62	0.1641629	PRDX3	peroxiredoxin 3
1646_at	0.999	0.3418385	-0.967791	-4.62	-0.3222476	XIAP	X-linked inhibitor of apoptosis
1550_at	0.999	0.3418479	-0.967772	-4.62	-0.1942147	MRPL28	mitochondrial ribosomal protein L28
37987_at	0.999	0.3419071	-0.967651	-4.62	-0.1667418	NCBP1	nuclear cap binding protein subunit 1
39098_at	0.999	0.3419286	0.967607	-4.62	0.3672486	ELN	elastin
41657_at	0.999	0.3420226	-0.967415	-4.62	-0.1613952	STK11	serine/threonine kinase 11
31414_at	0.999	0.3421983	0.967057	-4.62	0.3008923	TTTY2B///TTTY2	testis-specific transcript, Y-linked 2B (non-protein coding)///testis-specific transcript, Y-linked 2 (non-protein coding)
1911_s_at	0.999	0.3423187	0.966812	-4.62	0.1870251	GADD45A	growth arrest and DNA damage inducible alpha
33797_at	0.999	0.342437	0.966571	-4.62	0.0986089	MPHOSPH10	M-phase phosphoprotein 10
35663_at	0.999	0.3424637	-0.966517	-4.62	-0.2226022	NPTX2	neuronal pentraxin 2
31890_s_at	0.999	0.3425563	-0.966328	-4.62	-0.2888303	ZNF143	zinc finger protein 143
39772_at	0.999	0.342566	0.966308	-4.62	0.1506087	ERI3	ERI1 exoribonuclease family member 3
32694_at	0.999	0.3427581	0.965917	-4.62	0.1646568	RARB	retinoic acid receptor beta
36883_at	0.999	0.3427926	-0.965847	-4.62	-0.1524559	KRT13	keratin 13
33637_g_at	0.999	0.3429883	-0.965449	-4.62	-0.2369692	CTAG1A///CTAG2///CTAG1B	cancer/testis antigen 1A///cancer/testis antigen 2///cancer/testis antigen 1B
36441_at	0.999	0.3432259	0.964965	-4.62	0.3297867	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
32009_at	0.999	0.3432532	-0.96491	-4.62	-0.2639874	CCR9	C-C motif chemokine receptor 9
