ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7970989	0.3526	1.35e-02	-2.54097138	-2.9447	-1.12e-01	CCDC169-SOHLH2///CCDC169	CCDC169-SOHLH2 readthrough///coiled-coil domain containing 169
8128714	0.3526	1.35e-02	-2.54068081	-2.9453	-1.44e-01		
8135162	0.3526	1.35e-02	-2.54056618	-2.9455	-9.68e-02	LOC100630923///PRKRIP1	LOC100289561-PRKRIP1 readthrough///PRKR interacting protein 1 (IL11 inducible)
8044351	0.3526	1.35e-02	-2.54047312	-2.9457	-1.03e-01		
8010768	0.3526	1.35e-02	-2.53989689	-2.9469	-1.37e-01		
7896487	0.3526	1.35e-02	-2.53986513	-2.947	-4.60e-01		
7894362	0.3526	1.35e-02	-2.53971339	-2.9473	-4.73e-01		
7896681	0.3526	1.35e-02	2.53958177	-2.9476	2.37e-01		
8170280	0.3528	1.35e-02	-2.53908586	-2.9486	-1.67e-01		
8073032	0.3528	1.35e-02	-2.53877225	-2.9493	-1.04e-01	TOMM22	translocase of outer mitochondrial membrane 22
7979808	0.3529	1.36e-02	-2.5383463	-2.9502	-1.12e-01		
7974335	0.353	1.36e-02	-2.53793662	-2.951	-2.07e-01		
8089835	0.3532	1.36e-02	-2.53734009	-2.9522	-2.28e-01	FSTL1	follistatin like 1
8161852	0.3532	1.36e-02	2.53712634	-2.9527	2.77e-01		
8173179	0.3532	1.36e-02	2.5368584	-2.9533	1.15e-01	UQCRBP1	ubiquinol-cytochrome c reductase binding protein pseudogene 1
7951363	0.3532	1.36e-02	2.53652628	-2.9539	3.33e-01	CASP12	caspase 12 (gene/pseudogene)
8075126	0.3533	1.36e-02	-2.53604762	-2.9549	-1.03e-01	MN1	MN1 proto-oncogene, transcriptional regulator
7910901	0.3533	1.36e-02	-2.53579367	-2.9555	-1.24e-01	LOC100130331	POTE ankyrin domain family, member F pseudogene
8065359	0.3542	1.37e-02	-2.53453771	-2.9581	-2.01e-01	CD93	CD93 molecule
7895975	0.3542	1.37e-02	2.53427735	-2.9586	2.65e-01		
8126337	0.3543	1.37e-02	-2.53382881	-2.9596	-1.08e-01	FRS3	fibroblast growth factor receptor substrate 3
8111019	0.3549	1.38e-02	2.53285061	-2.9616	8.53e-02	DNAH5	dynein axonemal heavy chain 5
8037123	0.3549	1.38e-02	-2.53261436	-2.9621	-7.34e-02	POU2F2	POU class 2 homeobox 2
7893271	0.355	1.38e-02	-2.53220437	-2.9629	-1.36e-01		
7932612	0.3551	1.38e-02	2.53176729	-2.9638	1.62e-01		
8180196	0.3552	1.38e-02	-2.53139686	-2.9646	-1.02e-01	LILRA6	leukocyte immunoglobulin like receptor A6
8055424	0.3552	1.38e-02	-2.53087002	-2.9657	-1.03e-01		
7903878	0.3552	1.38e-02	-2.53061785	-2.9662	-7.69e-02	RBM15	RNA binding motif protein 15
8180318	0.3552	1.38e-02	-2.53046745	-2.9665	-2.65e-01	TGIF1	TGFB induced factor homeobox 1
7975562	0.3553	1.38e-02	-2.53011803	-2.9673	-1.21e-01	PAPLN///NDRG2	papilin, proteoglycan like sulfated glycoprotein///NDRG family member 2
8129899	0.3555	1.39e-02	2.52946506	-2.9686	1.58e-01		
7978272	0.3555	1.39e-02	-2.52925302	-2.9691	-1.04e-01	CIDEB	cell death-inducing DFFA-like effector b
8178811	0.3557	1.39e-02	-2.52873624	-2.9701	-3.45e-01	LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
8031750	0.3562	1.39e-02	2.52748391	-2.9727	1.01e-01	ZNF419	zinc finger protein 419
8019170	0.3562	1.39e-02	-2.52742966	-2.9729	-1.22e-01	LINC00482	long intergenic non-protein coding RNA 482
8066530	0.3562	1.40e-02	-2.52728296	-2.9732	-1.20e-01	SPINT3	serine peptidase inhibitor, Kunitz type 3
7895189	0.3568	1.40e-02	2.52634569	-2.9751	2.10e-01		
7960757	0.3575	1.40e-02	-2.52528304	-2.9773	-1.20e-01	C1RL	complement C1r subcomponent like
7895721	0.3578	1.40e-02	-2.52463751	-2.9787	-1.80e-01		
8000897	0.3583	1.41e-02	-2.52387086	-2.9802	-1.56e-01		
8084955	0.3583	1.41e-02	-2.5234847	-2.981	-1.39e-01	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
7920401	0.3583	1.41e-02	-2.52309587	-2.9819	-1.03e-01	SLC39A1	solute carrier family 39 member 1
7964575	0.3583	1.41e-02	2.52279925	-2.9825	1.29e-01	AVIL	advillin
7894319	0.3583	1.41e-02	-2.52261879	-2.9828	-3.65e-01		
8025850	0.3583	1.41e-02	-2.52226096	-2.9836	-8.84e-02	ANGPTL8	angiopoietin like 8
8075529	0.3583	1.42e-02	-2.52177616	-2.9846	-9.66e-02	PISD	phosphatidylserine decarboxylase
7948137	0.3583	1.42e-02	-2.52148297	-2.9852	-1.24e-01	OR5M8	olfactory receptor family 5 subfamily M member 8
7919407	0.3583	1.42e-02	-2.52147855	-2.9852	-7.24e-02	PPIAL4C///PPIAL4A///PPIAL4G///PPIA	peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G///peptidylprolyl isomerase A
8063509	0.3584	1.42e-02	-2.52113492	-2.9859	-8.28e-02	RTFDC1	replication termination factor 2 domain containing 1
8124534	0.3596	1.42e-02	2.51953461	-2.9892	1.17e-01	HIST1H4L	histone cluster 1, H4l
8141273	0.3598	1.43e-02	-2.51890023	-2.9905	-1.02e-01	PDAP1	PDGFA associated protein 1
7949075	0.3598	1.43e-02	-2.51864868	-2.9911	-1.16e-01	TRMT112	tRNA methyltransferase 11-2 homolog (S. cerevisiae)
8134981	0.3606	1.43e-02	-2.51748184	-2.9935	-9.35e-02	TRIP6	thyroid hormone receptor interactor 6
7906720	0.3606	1.43e-02	-2.51724937	-2.994	-2.61e-01	FCER1G	Fc fragment of IgE receptor Ig
8132513	0.3606	1.43e-02	-2.51680525	-2.9949	-1.61e-01		
7892521	0.3606	1.43e-02	-2.51668837	-2.9951	-1.84e-01		
7894010	0.3613	1.44e-02	2.51557206	-2.9974	3.69e-01		
8047635	0.3614	1.44e-02	-2.51505106	-2.9985	-1.01e-01	RPL12	ribosomal protein L12
7925448	0.3614	1.44e-02	2.51489635	-2.9988	1.40e-01		
8074716	0.3616	1.44e-02	-2.51442412	-2.9998	-7.20e-02	GGT2///GGT8P///GGTLC2///GGT3P///GGT1	gamma-glutamyltransferase 2///gamma-glutamyltransferase 8 pseudogene///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 3 pseudogene///gamma-glutamyltransferase 1
7944803	0.3616	1.44e-02	-2.51403548	-3.0006	-1.29e-01	VWA5A	von Willebrand factor A domain containing 5A
7895703	0.3616	1.45e-02	-2.51364169	-3.0014	-7.32e-02		
8133818	0.3616	1.45e-02	2.5135871	-3.0015	8.79e-02	PHTF2	putative homeodomain transcription factor 2
8098161	0.3621	1.45e-02	2.51170932	-3.0054	1.24e-01		
7893670	0.3621	1.45e-02	2.51111933	-3.0066	1.30e-01		
8122732	0.3621	1.46e-02	2.51096085	-3.007	1.54e-01		
8008967	0.3621	1.46e-02	2.51093344	-3.007	2.08e-01		
8164196	0.3621	1.46e-02	-2.51079548	-3.0073	-1.58e-01	LOC51145	uncharacterized LOC51145
8026729	0.3621	1.46e-02	-2.51068823	-3.0075	-7.94e-02	DDA1	DET1 and DDB1 associated 1
8180289	0.3621	1.46e-02	-2.5103654	-3.0082	-1.25e-01	CDK11B	cyclin dependent kinase 11B
8167690	0.3621	1.46e-02	-2.51002431	-3.0089	-1.24e-01	LOC100129860///LOC401589	uncharacterized LOC100129860///uncharacterized LOC401589
8172719	0.3621	1.46e-02	-2.51002431	-3.0089	-1.24e-01	LOC100129860///LOC401589	uncharacterized LOC100129860///uncharacterized LOC401589
7977476	0.3621	1.46e-02	-2.50990532	-3.0092	-1.39e-01	OR4K14	olfactory receptor family 4 subfamily K member 14
7985983	0.3621	1.46e-02	-2.50977063	-3.0094	-9.06e-02	NGRN	neugrin, neurite outgrowth associated
8074223	0.3621	1.46e-02	-2.50917975	-3.0107	-9.00e-02	CECR6	cat eye syndrome chromosome region, candidate 6
8099324	0.3621	1.46e-02	-2.50903805	-3.0109	-1.40e-01		
7914021	0.3621	1.46e-02	-2.50863377	-3.0118	-1.08e-01	SLC9A1	solute carrier family 9 member A1
8117032	0.3621	1.46e-02	2.50858347	-3.0119	1.65e-01		
8085195	0.3621	1.47e-02	-2.50831049	-3.0124	-7.44e-02	LHFPL4	lipoma HMGIC fusion partner-like 4
8087596	0.3621	1.47e-02	-2.50810635	-3.0129	-8.91e-02	NAT6///HYAL3	N-acetyltransferase 6///hyaluronoglucosaminidase 3
8124920	0.3627	1.47e-02	-2.50704894	-3.015	-1.29e-01		
8134915	0.3627	1.47e-02	-2.50682546	-3.0155	-1.00e-01	ZAN	zonadhesin (gene/pseudogene)
7958800	0.3632	1.47e-02	-2.50605624	-3.0171	-7.09e-02	MAPKAPK5	mitogen-activated protein kinase-activated protein kinase 5
7949440	0.3636	1.48e-02	-2.50530467	-3.0186	-1.18e-01	EHBP1L1	EH domain binding protein 1 like 1
7907859	0.365	1.48e-02	2.50353464	-3.0223	1.14e-01		
7953594	0.3658	1.49e-02	-2.50223797	-3.025	-1.18e-01	EMG1	EMG1, N1-specific pseudouridine methyltransferase
8111251	0.3658	1.49e-02	2.50195829	-3.0255	1.83e-01		
7905559	0.3658	1.49e-02	-2.50177367	-3.0259	-1.04e-01	LELP1	late cornified envelope like proline rich 1
7892798	0.3658	1.49e-02	2.50151796	-3.0264	3.83e-01		
8115344	0.3658	1.49e-02	-2.50126821	-3.027	-1.41e-01		
7905481	0.3662	1.49e-02	2.50057311	-3.0284	2.31e-01		
7892520	0.3664	1.50e-02	2.49999357	-3.0296	1.63e-01		
8126681	0.3665	1.50e-02	-2.49940566	-3.0308	-9.63e-02	AARS2	alanyl-tRNA synthetase 2, mitochondrial
8169350	0.3665	1.50e-02	2.49935093	-3.0309	5.64e-02		
8052231	0.3668	1.50e-02	2.49854349	-3.0326	1.93e-01		
8135716	0.3668	1.50e-02	2.49835592	-3.033	2.20e-01		
7951826	0.3668	1.51e-02	-2.49777575	-3.0342	-9.21e-02	BUD13	BUD13 homolog
7954132	0.3668	1.51e-02	-2.49752193	-3.0347	-1.66e-01	C12orf60	chromosome 12 open reading frame 60
8032127	0.3668	1.51e-02	-2.49732842	-3.0351	-8.17e-02	R3HDM4	R3H domain containing 4
8070160	0.3668	1.51e-02	-2.49722361	-3.0353	-7.80e-02	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
8076449	0.3668	1.51e-02	-2.49701837	-3.0357	-1.10e-01	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene
8040334	0.3669	1.51e-02	-2.49666491	-3.0364	-1.48e-01		
8065421	0.3671	1.51e-02	-2.49619947	-3.0374	-1.04e-01	CST5	cystatin D
8117161	0.3671	1.51e-02	2.49553374	-3.0388	1.68e-01		
8085954	0.3671	1.51e-02	2.4954394	-3.039	1.00e-01	AZI2	5-azacytidine induced 2
8026780	0.3671	1.51e-02	-2.49534435	-3.0392	-1.32e-01	PGLS	6-phosphogluconolactonase
7946676	0.3671	1.52e-02	-2.4950085	-3.0398	-1.35e-01		
7929990	0.3672	1.52e-02	-2.49464479	-3.0406	-1.27e-01	PPRC1	peroxisome proliferator-activated receptor gamma, coactivator-related 1
8073822	0.3676	1.52e-02	-2.49376388	-3.0424	-1.18e-01	MIRLET7A3///MIRLET7BHG	microRNA let-7a-3///MIRLET7B host gene
8008228	0.3676	1.52e-02	-2.49297204	-3.044	-1.05e-01	DLX4	distal-less homeobox 4
7924853	0.3676	1.52e-02	-2.49269966	-3.0446	-7.95e-02	MRPL55	mitochondrial ribosomal protein L55
8165817	0.3676	1.53e-02	-2.49262787	-3.0447	-1.50e-01	GYG2	glycogenin 2
8087337	0.3676	1.53e-02	-2.49232603	-3.0454	-1.29e-01	LAMB2	laminin subunit beta 2
7990564	0.3676	1.53e-02	2.49197003	-3.0461	2.44e-01		
8144717	0.3676	1.53e-02	2.4919661	-3.0461	1.40e-01		
7963988	0.3676	1.53e-02	-2.49194069	-3.0461	-5.49e-02	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
8025429	0.3679	1.53e-02	-2.49136071	-3.0473	-8.10e-02	HNRNPM	heterogeneous nuclear ribonucleoprotein M
8053266	0.3682	1.53e-02	-2.49063263	-3.0488	-1.41e-01	TACR1	tachykinin receptor 1
7901036	0.3682	1.53e-02	2.49041667	-3.0493	1.41e-01		
7893949	0.3686	1.54e-02	2.48980158	-3.0505	1.25e-01		
8107470	0.3686	1.54e-02	-2.48952476	-3.0511	-8.71e-02	PTMA///PTMA	prothymosin, alpha///prothymosin, alpha
8035958	0.3686	1.54e-02	-2.48922385	-3.0517	-1.02e-01	CEP89	centrosomal protein 89
8079037	0.3689	1.54e-02	-2.48807964	-3.0541	-9.81e-02	TRAK1	trafficking kinesin protein 1
8088998	0.3689	1.54e-02	2.48807939	-3.0541	9.23e-02		
8103906	0.3689	1.54e-02	-2.48791472	-3.0544	-1.34e-01	LOC728175	uncharacterized LOC728175
7915198	0.3689	1.55e-02	-2.4875704	-3.0551	-1.32e-01		
7971197	0.3689	1.55e-02	-2.4874502	-3.0554	-1.48e-01	ELF1	E74 like ETS transcription factor 1
8060308	0.3694	1.55e-02	-2.48663167	-3.057	-1.40e-01	DEFB126	defensin beta 126
8180322	0.3711	1.56e-02	2.48423849	-3.0619	1.64e-01	KRTAP21-1	keratin associated protein 21-1
8180296	0.3711	1.56e-02	-2.48365473	-3.0631	-1.11e-01		
7963664	0.3711	1.56e-02	-2.48361814	-3.0632	-1.34e-01	SP7	Sp7 transcription factor
7942941	0.3711	1.56e-02	-2.48323972	-3.064	-1.82e-01	CCDC81	coiled-coil domain containing 81
8043036	0.3711	1.56e-02	2.48317091	-3.0641	2.21e-01	LOC1720///DHFR	dihydrofolate reductase pseudogene///dihydrofolate reductase
8056930	0.3711	1.56e-02	-2.48305477	-3.0644	-9.10e-02	ATP5G3	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C3 (subunit 9)
8000263	0.3711	1.56e-02	-2.48291618	-3.0646	-1.04e-01	COG7	component of oligomeric golgi complex 7
8104592	0.3714	1.57e-02	2.48234104	-3.0658	1.64e-01	FBXL7	F-box and leucine rich repeat protein 7
7915733	0.3718	1.57e-02	-2.48065221	-3.0693	-7.42e-02	PRDX1	peroxiredoxin 1
7894213	0.3718	1.58e-02	2.47998509	-3.0706	1.36e-01		
8149396	0.3718	1.58e-02	2.47931116	-3.072	1.70e-01		
8048175	0.3718	1.58e-02	-2.47920115	-3.0722	-1.04e-01	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1
8154163	0.3718	1.58e-02	-2.47916462	-3.0723	-8.84e-02	RCL1	RNA terminal phosphate cyclase like 1
8082118	0.3718	1.58e-02	-2.47872886	-3.0732	-1.10e-01		
7970428	0.3718	1.58e-02	2.47856568	-3.0735	1.14e-01	ZMYM5	zinc finger MYM-type containing 5
8097036	0.3718	1.58e-02	2.47855452	-3.0736	1.10e-01		
8076586	0.3718	1.58e-02	-2.47847972	-3.0737	-9.62e-02	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1
7913249	0.3718	1.58e-02	-2.47835942	-3.074	-1.22e-01	PINK1-AS	PINK1 antisense RNA
8043572	0.3718	1.58e-02	-2.47769792	-3.0753	-1.28e-01		
8160297	0.3718	1.58e-02	-2.47766792	-3.0754	-1.78e-01	PLIN2	perilipin 2
7919763	0.3718	1.59e-02	-2.47710584	-3.0765	-1.05e-01	ENSA	endosulfine alpha
7894044	0.3718	1.59e-02	2.47703491	-3.0767	1.70e-01		
8057615	0.3718	1.59e-02	-2.47682013	-3.0771	-1.41e-01	DIRC1	disrupted in renal carcinoma 1
8081113	0.3718	1.59e-02	2.47665149	-3.0775	1.36e-01		
8008132	0.3718	1.59e-02	-2.47664798	-3.0775	-1.12e-01	ATP5G1	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)
7894294	0.3718	1.59e-02	-2.47657454	-3.0776	-9.98e-02		
7945125	0.3718	1.59e-02	-2.47642679	-3.0779	-1.11e-01	KIRREL3-AS3	KIRREL3 antisense RNA 3
7994928	0.3718	1.59e-02	-2.47620868	-3.0784	-8.68e-02	PHKG2	phosphorylase kinase catalytic subunit gamma 2
8012274	0.3718	1.59e-02	-2.47581284	-3.0792	-8.24e-02	NAA38	N(alpha)-acetyltransferase 38, NatC auxiliary subunit
7893346	0.3718	1.59e-02	2.4755629	-3.0797	2.09e-01		
8013525	0.3718	1.59e-02	2.47518031	-3.0805	1.11e-01		
8169174	0.3718	1.60e-02	2.4750449	-3.0807	1.27e-01	RNF128	ring finger protein 128, E3 ubiquitin protein ligase
8036840	0.3718	1.60e-02	-2.47494024	-3.081	-8.42e-02	AKT2	AKT serine/threonine kinase 2
8070615	0.3719	1.60e-02	-2.47422118	-3.0824	-1.20e-01	WDR4	WD repeat domain 4
7893452	0.3719	1.60e-02	2.47392571	-3.083	3.48e-01		
8169659	0.3719	1.60e-02	-2.47383495	-3.0832	-1.47e-01	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
8052719	0.3719	1.60e-02	-2.47376153	-3.0834	-1.33e-01		
7893494	0.3719	1.60e-02	-2.47330387	-3.0843	-9.72e-02		
8066256	0.3719	1.60e-02	-2.47318896	-3.0845	-1.49e-01	SNHG17///SNORA71B	small nucleolar RNA host gene 17///small nucleolar RNA, H/ACA box 71B
8002320	0.3726	1.61e-02	-2.47226684	-3.0864	-1.19e-01		
8091558	0.3727	1.61e-02	-2.47183548	-3.0873	-8.37e-02		
7953243	0.3728	1.61e-02	-2.4708949	-3.0892	-6.89e-02	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9
7894470	0.3728	1.61e-02	-2.47044394	-3.0901	-9.55e-02		
7960815	0.3728	1.62e-02	-2.46962575	-3.0918	-1.20e-01		
8166289	0.3728	1.62e-02	2.46942137	-3.0922	9.90e-02	CDKL5	cyclin dependent kinase like 5
8055890	0.3728	1.62e-02	2.46924699	-3.0926	8.71e-02	STAM2	signal transducing adaptor molecule 2
8058458	0.3728	1.62e-02	-2.46921324	-3.0926	-1.77e-01		
7950078	0.3728	1.62e-02	-2.46839686	-3.0943	-9.57e-02	KRTAP5-11	keratin associated protein 5-11
7893940	0.3728	1.62e-02	2.46838202	-3.0943	3.70e-01		
7896675	0.3728	1.62e-02	2.468378	-3.0943	1.38e-01		
8108359	0.3728	1.62e-02	-2.46829682	-3.0945	-7.65e-02	REEP2	receptor accessory protein 2
8045134	0.3728	1.62e-02	-2.46803673	-3.095	-1.28e-01		
7914791	0.3728	1.62e-02	-2.46800353	-3.0951	-7.26e-02	SFPQ	splicing factor proline and glutamine rich
7979412	0.3728	1.63e-02	2.46751021	-3.0961	1.28e-01		
8038246	0.3728	1.63e-02	-2.46742215	-3.0963	-1.21e-01	TULP2	tubby like protein 2
8142332	0.3728	1.63e-02	2.46732788	-3.0965	1.24e-01	IMMP2L	inner mitochondrial membrane peptidase subunit 2
7896221	0.3728	1.63e-02	-2.46672676	-3.0977	-1.28e-01		
8065853	0.3728	1.63e-02	2.46669815	-3.0978	2.48e-01		
7953620	0.3728	1.63e-02	2.46667412	-3.0978	2.10e-01		
8134740	0.3728	1.63e-02	-2.46592302	-3.0993	-1.01e-01	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4
7923837	0.3728	1.63e-02	-2.46575929	-3.0997	-1.00e-01	PM20D1	peptidase M20 domain containing 1
8172268	0.3728	1.63e-02	-2.46544417	-3.1003	-1.48e-01	MIR222	microRNA 222
7937476	0.3728	1.64e-02	-2.4653279	-3.1006	-1.25e-01	RPLP2	ribosomal protein lateral stalk subunit P2
7895088	0.3728	1.64e-02	-2.46519274	-3.1008	-9.78e-02		
8176026	0.3728	1.64e-02	-2.46519053	-3.1008	-1.66e-01	FLNA	filamin A
8148435	0.3728	1.64e-02	-2.46496804	-3.1013	-1.04e-01	WISP1	WNT1 inducible signaling pathway protein 1
8118932	0.3733	1.64e-02	-2.46397492	-3.1033	-8.89e-02	DEF6	DEF6, guanine nucleotide exchange factor
7895314	0.3733	1.64e-02	2.46382429	-3.1036	3.29e-01		
7894305	0.3733	1.64e-02	-2.46341009	-3.1045	-1.32e-01		
8155338	0.3733	1.65e-02	-2.46286155	-3.1056	-1.07e-01		
8155369	0.3733	1.65e-02	-2.46286155	-3.1056	-1.07e-01		
7895225	0.3733	1.65e-02	-2.46281444	-3.1057	-1.11e-01		
8005458	0.3733	1.65e-02	-2.46261101	-3.1061	-1.04e-01	LGALS9C///LGALS9B///LGALS9	galectin 9C///galectin 9B///galectin 9
8167749	0.3733	1.65e-02	-2.46226645	-3.1068	-8.98e-02	FAM156B///FAM156A	family with sequence similarity 156 member B///family with sequence similarity 156 member A
8076865	0.3737	1.65e-02	-2.4614433	-3.1085	-1.02e-01	IL17REL	interleukin 17 receptor E like
8116807	0.3737	1.65e-02	2.46081052	-3.1097	1.34e-01	SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48
8030563	0.3737	1.66e-02	-2.46036443	-3.1106	-1.59e-01	SIGLEC16	sialic acid binding Ig like lectin 16 (gene/pseudogene)
8178802	0.3737	1.66e-02	-2.45945552	-3.1125	-3.38e-01	LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
8167040	0.3737	1.66e-02	-2.45893851	-3.1135	-1.02e-01		
7905051	0.3737	1.66e-02	-2.45844346	-3.1145	-7.72e-02	PPIAL4C///PPIAL4A///PPIAL4G///PPIA	peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G///peptidylprolyl isomerase A
7919162	0.3737	1.66e-02	-2.45844346	-3.1145	-7.72e-02	PPIAL4C///PPIAL4A///PPIAL4G///PPIA	peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G///peptidylprolyl isomerase A
7896336	0.3737	1.66e-02	2.4583519	-3.1147	3.11e-01		
8148313	0.3737	1.67e-02	2.45793433	-3.1156	1.38e-01		
8014257	0.3737	1.67e-02	-2.45753267	-3.1164	-1.90e-01	SLFN12L	schlafen family member 12 like
7925509	0.3737	1.67e-02	-2.45720042	-3.1171	-1.33e-01		
8001924	0.3737	1.67e-02	-2.45708422	-3.1173	-1.15e-01	FAM96B	family with sequence similarity 96 member B
7974531	0.3737	1.67e-02	2.45652534	-3.1184	1.24e-01	RPL13AP3	ribosomal protein L13a pseudogene 3
8118409	0.3737	1.67e-02	-2.45651296	-3.1185	-3.28e-01	C4B_2///C4B///C4A	complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)
8118455	0.3737	1.67e-02	-2.45651296	-3.1185	-3.28e-01	C4B_2///C4B///C4A	complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)
8179399	0.3737	1.67e-02	-2.45651296	-3.1185	-3.28e-01	C4B_2///C4B///C4A	complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)
8180199	0.3737	1.67e-02	-2.45641652	-3.1187	-1.18e-01	CDK11B	cyclin dependent kinase 11B
8008596	0.3737	1.67e-02	2.4562769	-3.1189	1.14e-01		
7894992	0.3737	1.67e-02	2.45593684	-3.1196	1.52e-01		
8010210	0.3737	1.68e-02	2.45543252	-3.1207	1.62e-01		
8109750	0.3737	1.68e-02	-2.45526247	-3.121	-1.40e-01	RPLP0	ribosomal protein lateral stalk subunit P0
8178598	0.3737	1.68e-02	-2.45492215	-3.1217	-1.53e-01	CLIC1	chloride intracellular channel 1
8107353	0.3737	1.68e-02	-2.45471991	-3.1221	-1.32e-01	ZRSR1///SRP19	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 1///signal recognition particle 19
8080128	0.3737	1.68e-02	-2.45471897	-3.1221	-1.42e-01	GRM2	glutamate metabotropic receptor 2
7926037	0.3737	1.68e-02	-2.4546636	-3.1222	-1.95e-01	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
7983290	0.3737	1.68e-02	-2.45453953	-3.1225	-8.53e-02	SERF2-C15ORF63///SERF2	SERF2-C15orf63 readthrough///small EDRK-rich factor 2
7896623	0.3737	1.68e-02	-2.45424722	-3.1231	-2.22e-01		
8063240	0.3737	1.68e-02	-2.45420403	-3.1232	-1.23e-01		
8133038	0.3737	1.68e-02	2.45416972	-3.1232	1.88e-01		
8151572	0.3739	1.69e-02	2.45356742	-3.1244	1.22e-01	SNX16	sorting nexin 16
7893533	0.3739	1.69e-02	2.45320917	-3.1252	1.62e-01		
8035304	0.3739	1.69e-02	-2.45316199	-3.1253	-1.48e-01	BST2	bone marrow stromal cell antigen 2
8012207	0.3741	1.69e-02	-2.45270174	-3.1262	-1.32e-01	TMEM256-PLSCR3///TMEM256///TNK1	TMEM256-PLSCR3 readthrough (NMD candidate)///transmembrane protein 256///tyrosine kinase non receptor 1
7914342	0.3745	1.69e-02	2.45171496	-3.1282	1.97e-01	FABP3	fatty acid binding protein 3
7894824	0.3745	1.69e-02	-2.451518	-3.1286	-1.14e-01		
7893800	0.3745	1.69e-02	2.45138688	-3.1289	1.51e-01		
8065136	0.3745	1.70e-02	-2.45120276	-3.1292	-8.00e-02	RRBP1	ribosome binding protein 1
8151099	0.3748	1.70e-02	2.45065027	-3.1304	1.63e-01		
7972055	0.3748	1.70e-02	-2.45021271	-3.1312	-1.13e-01	KCTD12	potassium channel tetramerization domain containing 12
7892636	0.3748	1.70e-02	2.45014334	-3.1314	1.34e-01		
8079165	0.375	1.70e-02	-2.4493168	-3.1331	-1.31e-01	MIR138-1	microRNA 138-1
8167150	0.375	1.71e-02	-2.4485651	-3.1346	-1.62e-01		
7893790	0.375	1.71e-02	-2.44840124	-3.1349	-1.31e-01		
8083053	0.375	1.71e-02	-2.44811704	-3.1355	-1.07e-01	TRIM42	tripartite motif containing 42
7894885	0.375	1.71e-02	2.44801708	-3.1357	1.40e-01		
7930148	0.375	1.71e-02	2.44779833	-3.1361	9.46e-02	SFXN2	sideroflexin 2
